#BioGRIDInteractionID	EntrezGeneID_InteractorA	EntrezGeneID_InteractorB	BioGRIDID_InteractorA	BioGRIDID_InteractorB	SystematicName_InteractorA	SystematicName_InteractorB	OfficialSymbol_InteractorA	OfficialSymbol_InteractorB	Synonyms_InteractorA	Synonyms_InteractorB	ExperimentalSystem	ExperimentalSystemType	Author	PublicationSource	OrganismID_InteractorA	OrganismName_InteractorA	OrganismID_InteractorB	OrganismName_InteractorB	Throughput	Score	Modification	Qualifications	Tags	SourceDatabase	SWISSPROTAccessions_InteractorA	TREMBLAccessions_InteractorA	REFSEQAccessions_InteractorA	SWISSPROTAccessions_InteractorB	TREMBLAccessions_InteractorB	REFSEQAccessions_InteractorB	OntologyTermIDs	OntologyTermNames	OntologyTermCategories	OntologyTermQualifierIDs	OntologyTermQualifierNames	OntologyTermTypes
2659738	1489680	1489680	4383949	4383950	SARS-CoV-1ab-nsp12ab	SARS-CoV-1ab-nsp13ab	nsp12ab	nsp13ab	nsp12|sars1ab|orf1ab|SARS-CoV nsp12ab|SARS-CoV nsp12|SARS-CoV sars1ab|orf1ab-nsp12|orf1ab-nsp12ab|pp1ab|R1AB_CVHSA	nsp13|sars1ab|orf1ab|SARS-CoV nsp13ab|SARS-CoV nsp13|SARS-CoV sars1ab|orf1ab-nsp13|orf1ab-nsp13ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828869	P0C6X7	-	NP_828870	-	-	-	-	-	-
2659739	1489680	1489680	4383950	4383949	SARS-CoV-1ab-nsp13ab	SARS-CoV-1ab-nsp12ab	nsp13ab	nsp12ab	nsp13|sars1ab|orf1ab|SARS-CoV nsp13ab|SARS-CoV nsp13|SARS-CoV sars1ab|orf1ab-nsp13|orf1ab-nsp13ab|pp1ab|R1AB_CVHSA	nsp12|sars1ab|orf1ab|SARS-CoV nsp12ab|SARS-CoV nsp12|SARS-CoV sars1ab|orf1ab-nsp12|orf1ab-nsp12ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	High Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828870	P0C6X7	-	NP_828869	-	-	-	-	-	-
2659740	1489680	1489679	4383946	4383924	SARS-CoV-1ab-nsp8ab	SARS-CoV-9b	nsp8ab	ORF9b	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828866	P59636	-	NP_828859	-	-	-	-	-	-
2659741	1489679	1489680	4383924	4383946	SARS-CoV-9b	SARS-CoV-1ab-nsp8ab	ORF9b	nsp8ab	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59636	-	NP_828859	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659742	1489680	1489679	4383951	4383924	SARS-CoV-1ab-nsp14ab	SARS-CoV-9b	nsp14ab	ORF9b	nsp14|sars1ab|orf1ab|SARS-CoV nsp14ab|SARS-CoV nsp14|SARS-CoV sars1ab|orf1ab-nsp14|orf1ab-nsp14ab|pp1ab|R1AB_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828871	P59636	-	NP_828859	-	-	-	-	-	-
2659743	1489676	1489677	4383922	4383923	SARS-CoV-8a	SARS-CoV-8b	ORF8a	ORF8b	8a|ns8a|SARS-CoV sars8a|ORF8a|SARS-CoV ORF8a|NS8A_CVHSA	8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	Q7TFA0	-	NP_849176	Q80H93	-	NP_849177	-	-	-	-	-	-
2659744	1489677	1489676	4383923	4383922	SARS-CoV-8b	SARS-CoV-8a	ORF8b	ORF8a	8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA	8a|ns8a|SARS-CoV sars8a|ORF8a|SARS-CoV ORF8a|NS8A_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	Q80H93	-	NP_849177	Q7TFA0	-	NP_849176	-	-	-	-	-	-
2659745	1489680	1489680	4383946	4383946	SARS-CoV-1ab-nsp8ab	SARS-CoV-1ab-nsp8ab	nsp8ab	nsp8ab	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Affinity Capture-Western	physical	von Brunn A (2007)	PUBMED:17520018	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	self-interaction	-	BIOGRID	P0C6X7	-	NP_828866	P0C6X7	-	NP_828866	-	-	-	-	-	-
2659746	1489680	1489680	4383947	4383947	SARS-CoV-1ab-nsp9ab	SARS-CoV-1ab-nsp9ab	nsp9ab	nsp9ab	nsp9|sars1ab|orf1ab|SARS-CoV nsp9ab|SARS-CoV nsp9|SARS-CoV sars1ab|orf1ab-nsp9|orf1ab-nsp9ab|pp1ab|R1AB_CVHSA	nsp9|sars1ab|orf1ab|SARS-CoV nsp9ab|SARS-CoV nsp9|SARS-CoV sars1ab|orf1ab-nsp9|orf1ab-nsp9ab|pp1ab|R1AB_CVHSA	Co-crystal Structure	physical	Miknis ZJ (2009)	PUBMED:19153232	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	dimer	-	BIOGRID	P0C6X7	-	NP_828867	P0C6X7	-	NP_828867	-	-	-	-	-	-
2659748	1489680	1489680	4383941	4383941	SARS-CoV-1ab-nsp3ab	SARS-CoV-1ab-nsp3ab	nsp3ab	nsp3ab	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	Reconstituted Complex	physical	Tan J (2009)	PUBMED:19436709	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	SUD domain dimers	-	BIOGRID	P0C6X7	-	NP_828862	P0C6X7	-	NP_828862	-	-	-	-	-	-
2659751	1489680	1489680	4383943	4383943	SARS-CoV-1ab-nsp5ab	SARS-CoV-1ab-nsp5ab	nsp5ab	nsp5ab	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	Reconstituted Complex	physical	Zhang L (2020)	PUBMED:32198291	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828863	P0C6X7	-	NP_828863	-	-	-	-	-	-
2660021	1489668	1489668	4383915	4383915	SARS-CoV-2	SARS-CoV-2	S	S	ORF2|2|spike glycoprotein|E2|surface|S protein|SARS-CoV S|SARS-CoV Spike|peplomer|SPIKE_CVHSA	ORF2|2|spike glycoprotein|E2|surface|S protein|SARS-CoV S|SARS-CoV Spike|peplomer|SPIKE_CVHSA	Reconstituted Complex	physical	Hsu CH (2004)	PUBMED:15474492	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	dimerization of HR-N and HR-C peptides	-	BIOGRID	P59594	-	NP_828851	P59594	-	NP_828851	-	-	-	-	-	-
2660056	1489673	9111	4383919	114561	SARS-CoV-6	-	ORF6	NMI	6|ns6|X3|SARS-CoV sars6|ORF6|SARS-CoV ORF6|X3|NS6_CVHSA	-	Two-hybrid	physical	Cheng W (2015)	PUBMED:25907116	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59634	-	NP_828856	Q13287	Q8WTW2	NP_004679	-	-	-	-	-	-
2660057	1489673	23557	4383919	117101	SARS-CoV-6	-	ORF6	SNAPIN	6|ns6|X3|SARS-CoV sars6|ORF6|SARS-CoV ORF6|X3|NS6_CVHSA	BLOC1S7|BLOS7|SNAPAP	Two-hybrid	physical	Cheng W (2015)	PUBMED:25907116	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59634	-	NP_828856	O95295	-	NP_036569	-	-	-	-	-	-
2660058	1489673	63891	4383919	121971	SARS-CoV-6	FP1477	ORF6	RNF123	6|ns6|X3|SARS-CoV sars6|ORF6|SARS-CoV ORF6|X3|NS6_CVHSA	KPC1	Two-hybrid	physical	Cheng W (2015)	PUBMED:25907116	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59634	-	NP_828856	Q5XPI4	-	NP_071347	-	-	-	-	-	-
2660059	1489673	29979	4383919	119007	SARS-CoV-6	-	ORF6	UBQLN1	6|ns6|X3|SARS-CoV sars6|ORF6|SARS-CoV ORF6|X3|NS6_CVHSA	DA41|DSK2|PLIC-1|UBQN|XDRP1	Two-hybrid	physical	Cheng W (2015)	PUBMED:25907116	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59634	-	NP_828856	Q9UMX0	A0A024R258|A0A024R284	NP_444295|NP_038466	-	-	-	-	-	-
2660060	1489673	3337	4383919	109569	SARS-CoV-6	-	ORF6	DNAJB1	6|ns6|X3|SARS-CoV sars6|ORF6|SARS-CoV ORF6|X3|NS6_CVHSA	HSPF1|Hdj1|Hsp40|RSPH16B|Sis1	Two-hybrid	physical	Cheng W (2015)	PUBMED:25907116	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59634	-	NP_828856	P25685	Q6FHS4	NP_001287843|NP_001300893|NP_006136	-	-	-	-	-	-
2660061	1489673	5310	4383919	111327	SARS-CoV-6	-	ORF6	PKD1	6|ns6|X3|SARS-CoV sars6|ORF6|SARS-CoV ORF6|X3|NS6_CVHSA	PBP|Pc-1|TRPP1	Two-hybrid	physical	Cheng W (2015)	PUBMED:25907116	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59634	-	NP_828856	P98161	-	NP_001009944|NP_000287	-	-	-	-	-	-
2660062	1489673	7074	4383919	112930	SARS-CoV-6	-	ORF6	TIAM1	6|ns6|X3|SARS-CoV sars6|ORF6|SARS-CoV ORF6|X3|NS6_CVHSA	-	Two-hybrid	physical	Cheng W (2015)	PUBMED:25907116	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59634	-	NP_828856	Q13009	-	NP_003244	-	-	-	-	-	-
2660063	1489673	10129	4383919	115433	SARS-CoV-6	RP11-37E23.6	ORF6	FRY	6|ns6|X3|SARS-CoV sars6|ORF6|SARS-CoV ORF6|X3|NS6_CVHSA	13CDNA73|214K23.2|C13orf14|CG003|bA207N4.2|bA37E23.1	Two-hybrid	physical	Cheng W (2015)	PUBMED:25907116	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59634	-	NP_828856	Q5TBA9	-	NP_075463	-	-	-	-	-	-
2660064	1489673	9111	4383919	114561	SARS-CoV-6	-	ORF6	NMI	6|ns6|X3|SARS-CoV sars6|ORF6|SARS-CoV ORF6|X3|NS6_CVHSA	-	Co-localization	physical	Cheng W (2015)	PUBMED:25907116	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59634	-	NP_828856	Q13287	Q8WTW2	NP_004679	-	-	-	-	-	-
2660068	1489678	8575	4383916	114143	SARS-CoV-9a	HSD14	N	PRKRA	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	DYT16|PACT|RAX	Affinity Capture-Western	physical	Ding Z (2017)	PUBMED:28591694	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59595	-	NP_828858	O75569	B4DJC7	NP_001132990|NP_001132989|NP_003681|NP_001303291	-	-	-	-	-	-
2660069	8575	1489678	114143	4383916	HSD14	SARS-CoV-9a	PRKRA	N	DYT16|PACT|RAX	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	Affinity Capture-Western	physical	Ding Z (2017)	PUBMED:28591694	9606	Homo sapiens	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	O75569	B4DJC7	NP_001132990|NP_001132989|NP_003681|NP_001303291	P59595	-	NP_828858	-	-	-	-	-	-
2660090	1489680	1489680	4383941	4383941	SARS-CoV-1ab-nsp3ab	SARS-CoV-1ab-nsp3ab	nsp3ab	nsp3ab	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828862	P0C6X7	-	NP_828862	-	-	-	-	-	-
2660091	1489680	1489680	4383941	4383942	SARS-CoV-1ab-nsp3ab	SARS-CoV-1ab-nsp4ab	nsp3ab	nsp4ab	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	nsp4|sars1ab|orf1ab|SARS-CoV nsp4ab|SARS-CoV nsp4|SARS-CoV sars1ab|orf1ab-nsp4|orf1ab-nsp4ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828862	P0C6X7	-	NP_904322	-	-	-	-	-	-
2660092	1489680	1489680	4383941	4383949	SARS-CoV-1ab-nsp3ab	SARS-CoV-1ab-nsp12ab	nsp3ab	nsp12ab	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	nsp12|sars1ab|orf1ab|SARS-CoV nsp12ab|SARS-CoV nsp12|SARS-CoV sars1ab|orf1ab-nsp12|orf1ab-nsp12ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828862	P0C6X7	-	NP_828869	-	-	-	-	-	-
2660093	1489680	1489680	4383941	4383946	SARS-CoV-1ab-nsp3ab	SARS-CoV-1ab-nsp8ab	nsp3ab	nsp8ab	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828862	P0C6X7	-	NP_828866	-	-	-	-	-	-
2660094	1489680	1489680	4383943	4383943	SARS-CoV-1ab-nsp5ab	SARS-CoV-1ab-nsp5ab	nsp5ab	nsp5ab	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828863	P0C6X7	-	NP_828863	-	-	-	-	-	-
2660095	1489680	1489680	4383945	4383940	SARS-CoV-1ab-nsp7ab	SARS-CoV-1ab-nsp2ab	nsp7ab	nsp2ab	nsp7|sars1ab|orf1ab|SARS-CoV nsp7ab|SARS-CoV nsp7|SARS-CoV sars1ab|orf1ab-nsp7|orf1ab-nsp7ab|pp1ab|R1AB_CVHSA	nsp2|sars1ab|orf1ab|SARS-CoV nsp2ab|SARS-CoV nsp2|SARS-CoV sars1ab|orf1ab-nsp2|orf1ab-nsp2ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828865	P0C6X7	-	NP_828851	-	-	-	-	-	-
2660096	1489680	1489680	4383945	4383943	SARS-CoV-1ab-nsp7ab	SARS-CoV-1ab-nsp5ab	nsp7ab	nsp5ab	nsp7|sars1ab|orf1ab|SARS-CoV nsp7ab|SARS-CoV nsp7|SARS-CoV sars1ab|orf1ab-nsp7|orf1ab-nsp7ab|pp1ab|R1AB_CVHSA	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828865	P0C6X7	-	NP_828863	-	-	-	-	-	-
2660097	1489680	1489680	4383945	4383946	SARS-CoV-1ab-nsp7ab	SARS-CoV-1ab-nsp8ab	nsp7ab	nsp8ab	nsp7|sars1ab|orf1ab|SARS-CoV nsp7ab|SARS-CoV nsp7|SARS-CoV sars1ab|orf1ab-nsp7|orf1ab-nsp7ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828865	P0C6X7	-	NP_828866	-	-	-	-	-	-
2660098	1489680	1489680	4383946	4383943	SARS-CoV-1ab-nsp8ab	SARS-CoV-1ab-nsp5ab	nsp8ab	nsp5ab	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828866	P0C6X7	-	NP_828863	-	-	-	-	-	-
2660099	1489680	1489680	4383946	4383945	SARS-CoV-1ab-nsp8ab	SARS-CoV-1ab-nsp7ab	nsp8ab	nsp7ab	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	nsp7|sars1ab|orf1ab|SARS-CoV nsp7ab|SARS-CoV nsp7|SARS-CoV sars1ab|orf1ab-nsp7|orf1ab-nsp7ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828866	P0C6X7	-	NP_828865	-	-	-	-	-	-
2660100	1489680	1489680	4383946	4383946	SARS-CoV-1ab-nsp8ab	SARS-CoV-1ab-nsp8ab	nsp8ab	nsp8ab	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828866	P0C6X7	-	NP_828866	-	-	-	-	-	-
2660101	1489680	1489670	4383946	4383918	SARS-CoV-1ab-nsp8ab	SARS-CoV-3b	nsp8ab	ORF3b	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828866	P59633	-	NP_828853	-	-	-	-	-	-
2660102	1489680	1489679	4383946	4383924	SARS-CoV-1ab-nsp8ab	SARS-CoV-9b	nsp8ab	ORF9b	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828866	P59636	-	NP_828859	-	-	-	-	-	-
2660103	1489680	1489680	4383947	4383945	SARS-CoV-1ab-nsp9ab	SARS-CoV-1ab-nsp7ab	nsp9ab	nsp7ab	nsp9|sars1ab|orf1ab|SARS-CoV nsp9ab|SARS-CoV nsp9|SARS-CoV sars1ab|orf1ab-nsp9|orf1ab-nsp9ab|pp1ab|R1AB_CVHSA	nsp7|sars1ab|orf1ab|SARS-CoV nsp7ab|SARS-CoV nsp7|SARS-CoV sars1ab|orf1ab-nsp7|orf1ab-nsp7ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828867	P0C6X7	-	NP_828865	-	-	-	-	-	-
2660104	1489680	1489680	4383947	4383946	SARS-CoV-1ab-nsp9ab	SARS-CoV-1ab-nsp8ab	nsp9ab	nsp8ab	nsp9|sars1ab|orf1ab|SARS-CoV nsp9ab|SARS-CoV nsp9|SARS-CoV sars1ab|orf1ab-nsp9|orf1ab-nsp9ab|pp1ab|R1AB_CVHSA	nsp8|sars1ab|orf1ab|SARS-CoV nsp8ab|SARS-CoV nsp8|SARS-CoV sars1ab|orf1ab-nsp8|orf1ab-nsp8ab|pp1ab|R1AB_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828867	P0C6X7	-	NP_828866	-	-	-	-	-	-
2660105	1489680	1489675	4383947	4383921	SARS-CoV-1ab-nsp9ab	SARS-CoV-7b	nsp9ab	ORF7b	nsp9|sars1ab|orf1ab|SARS-CoV nsp9ab|SARS-CoV nsp9|SARS-CoV sars1ab|orf1ab-nsp9|orf1ab-nsp9ab|pp1ab|R1AB_CVHSA	7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA	Two-hybrid	physical	Pan J (2008)	PUBMED:18827877	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828867	Q7TFA1	-	NP_849175	-	-	-	-	-	-
